seed,model,rep,condition,macro_f1,absolute_drop,relative_drop
2024,rccf,0,feature_mask_5pct,0.8800000454563431,0.011332878925870205,0.01271452968454528
2024,rccf,1,gaussian_noise_1pct,0.5070014895645046,0.3843314348177087,0.4311872974782015
2024,rccf,1,feature_mask_5pct,0.883641048578582,0.007691875803631398,0.008629632759232663
2024,rccf,2,gaussian_noise_1pct,0.5046106411289035,0.3867222832533098,0.43386962679668617
2024,rccf,2,feature_mask_5pct,0.8846513303663773,0.006681594015836012,0.007496182215491538
2024,rccf,3,gaussian_noise_1pct,0.5170129337744884,0.3743199906077249,0.4199553055522634
2024,rccf,3,feature_mask_5pct,0.8759605676104332,0.015372356771780171,0.01724648147877497
2024,rccf,4,gaussian_noise_1pct,0.5100950247644105,0.38123789961780286,0.4277166131634153
2024,rccf,4,feature_mask_5pct,0.8789158638245681,0.012417060557645243,0.013930889590162464
2024,rccf,5,gaussian_noise_1pct,0.5072304510457343,0.38410247333647907,0.430930422100925
2024,rccf,5,feature_mask_5pct,0.8795161115955719,0.011816812786641484,0.013257462462560515
2024,rccf,6,gaussian_noise_1pct,0.5088866770725193,0.382446247309694,0.42907227686531285
2024,rccf,6,feature_mask_5pct,0.8785266333491034,0.012806291033109929,0.01436757319604908
2024,rccf,7,gaussian_noise_1pct,0.505457619909994,0.3858753044722193,0.4329193883864114
2024,rccf,7,feature_mask_5pct,0.8797464538121185,0.011586470570094876,0.012999038017276775
2024,rccf,8,gaussian_noise_1pct,0.5078298177947003,0.3835031065875131,0.4302579834053821
2024,rccf,8,feature_mask_5pct,0.8764101099451416,0.014922814437071774,0.01674213307829377
2024,rccf,9,gaussian_noise_1pct,0.5074890606198293,0.383843863762384,0.43064028407615235
2024,rccf,9,feature_mask_5pct,0.8781565876068044,0.01317633677540897,0.014782733157244859
2024,equal_rf_chi2,0,gaussian_noise_1pct,0.5109822264456797,0.37720866354205995,0.42469323632363176
2024,equal_rf_chi2,0,feature_mask_5pct,0.8746819341507012,0.013508955837038483,0.015209518572325097
2024,equal_rf_chi2,1,gaussian_noise_1pct,0.5040495174272154,0.3841413725605243,0.43249866317118707
2024,equal_rf_chi2,1,feature_mask_5pct,0.879373385431683,0.008817504556056677,0.009927488173379476
2024,equal_rf_chi2,2,gaussian_noise_1pct,0.5051475032611807,0.3830433867265589,0.43126245837969174
2024,equal_rf_chi2,2,feature_mask_5pct,0.879065945283991,0.009124944703748694,0.010273630147089948
2024,equal_rf_chi2,3,gaussian_noise_1pct,0.5112938185379737,0.3768970714497659,0.42434241974151354
2024,equal_rf_chi2,3,feature_mask_5pct,0.875845028050322,0.012345861937417602,0.013900009644985235
2024,equal_rf_chi2,4,gaussian_noise_1pct,0.5082404224498418,0.37995046753789785,0.42778018984538624
2024,equal_rf_chi2,4,feature_mask_5pct,0.8806505765509627,0.007540313436776969,0.008489519000674565
2024,equal_rf_chi2,5,gaussian_noise_1pct,0.5063265653522634,0.38186432463547626,0.4299349711194937
2024,equal_rf_chi2,5,feature_mask_5pct,0.8826859499567282,0.005504940031011429,0.0061979244473982596
2024,equal_rf_chi2,6,gaussian_noise_1pct,0.5057142291404562,0.3824766608472835,0.43062439072366876
2024,equal_rf_chi2,6,feature_mask_5pct,0.8763372811379092,0.011853608849830444,0.013345789720939456
2024,equal_rf_chi2,7,gaussian_noise_1pct,0.5091301250248301,0.3790607649629095,0.42677848786328126
2024,equal_rf_chi2,7,feature_mask_5pct,0.882968560897052,0.00522232909068765,0.005879737283456868
2024,equal_rf_chi2,8,gaussian_noise_1pct,0.5068554599685726,0.38133543001916703,0.42933949708089314
2024,equal_rf_chi2,8,feature_mask_5pct,0.8726600916545477,0.01553079833319193,0.01748587888962283
2024,equal_rf_chi2,9,gaussian_noise_1pct,0.5097063014941662,0.37848458849357347,0.42612977993818196
2024,equal_rf_chi2,9,feature_mask_5pct,0.8753271817927288,0.012863708195010815,0.014483044512186318
2024,extra_trees_chi2,0,gaussian_noise_1pct,0.7831882990254406,0.07472492762502125,0.08710079912949786
2024,extra_trees_chi2,0,feature_mask_5pct,0.8497399774156221,0.008173249234839752,0.009526895006328846
2024,extra_trees_chi2,1,gaussian_noise_1pct,0.7873212496196109,0.07059197703085096,0.08228335318533576
2024,extra_trees_chi2,1,feature_mask_5pct,0.8399692731011161,0.017943953549345748,0.020915814084606278
2024,extra_trees_chi2,2,gaussian_noise_1pct,0.7652997878831743,0.09261343876728756,0.1079519884882494
2024,extra_trees_chi2,2,feature_mask_5pct,0.8403913926849619,0.0175218339655,0.020423783456411135
2024,extra_trees_chi2,3,gaussian_noise_1pct,0.7723139413122534,0.08559928533820849,0.09977615763357855
2024,extra_trees_chi2,3,feature_mask_5pct,0.8495770488344891,0.008336177815972734,0.009716807664243097
2024,extra_trees_chi2,4,gaussian_noise_1pct,0.7674240802969433,0.09048914635351857,0.10547587278356113
2024,extra_trees_chi2,4,feature_mask_5pct,0.845169557009554,0.012743669640907895,0.01485426409692134
2024,extra_trees_chi2,5,gaussian_noise_1pct,0.7831861951141756,0.07472703153628624,0.08710325148854728
2024,extra_trees_chi2,5,feature_mask_5pct,0.8439329853693808,0.013980241281081107,0.01629563555706439
2024,extra_trees_chi2,6,gaussian_noise_1pct,0.7746682635622995,0.08324496308816243,0.09703191476971922
2024,extra_trees_chi2,6,feature_mask_5pct,0.8446822383324515,0.013230988318010395,0.015422292030241742
2024,extra_trees_chi2,7,gaussian_noise_1pct,0.7838825283113602,0.0740306983391017,0.08629159224894885
